id,slug,name,address,city,state,lat,lng,verified,phone,email,website,hours
18a6ff85-db21-4a4d-a993-76873e03fdf5,thunderbird-cigar-lounge-tacoma-wa,Thunderbird Cigar Lounge,7121 Waller Road East,Tacoma,WA,,,false,253-531-8814,tbirdkevinm@gmail.com,http://www.thunderbirdtrading.com,
a94fc183-30c1-47cd-aedf-7cfb74166ba7,humidor-1-windsor-on,Humidor 1,473 Ouellette Ave,Windsor,ON,,,false,519-258-6094,humidor1cigars@hotmail.com,,
5e5e03b5-1f12-4e3f-95f0-0178b3da9215,fairoaks-cigar-spirits-south-pasadena-ca,Fairoaks Cigar & Spirits,806 Fairoaks Ave,South Pasadena,CA,,,false,626-441-1457,fairoakscigars@gmail.com,,
0fe8907b-4c65-4302-b7e0-1ad15f00cdb7,harry-s-premium-cigars-burbank-ca,Harry's Premium Cigars,2309 W Olive Ave Unit C,Burbank,CA,,,false,818-566-4260,harrystobaccoshop@hotmail.com,,
065b76ea-2b2e-4f26-9191-f4753fff2f0f,corona-cigar-company-orlando-fl,Corona Cigar Company,7792 West Sand Lake Rd,Orlando,FL,,,false,407-248-1212,jeffb@coronacigar.com,http://www.coronacigar.com,
2f71acda-76ff-4f40-9568-be80cb31cfe2,corona-cigar-company-lake-mary-fl,Corona Cigar Company,1130 Townpark Ave,Lake Mary,FL,,,false,407-333-3453,jeffb@coronacigar.com,http://www.coronacigar.com,
569b8b5f-0c42-4308-9710-f3b58403cb3c,corona-cigar-company-orlando-fl-1,Corona Cigar Company,127 S Orange Ave,Orlando,FL,,,false,407-404-5344,angel@coronacigar.com,http://www.coronacigar.com,
deffa66c-0a2e-4977-835e-06d702637419,montfort-cigars-dallas-tx,Montfort Cigars,13305 Montfort Dr,Dallas,TX,,,false,972-392-4427,montfort_cigars@yahoo.com,,
3a8ab93d-6c15-4074-94d7-0959a001a8b6,old-allegheny-shoppe-pittsburgh-pa,Old Allegheny Shoppe,4755 Clairton Blvd,Pittsburgh,PA,,,false,412-881-6969,oldalleghenyshoppe@yahoo.com,http://www.oldalleghenysmokeshop.com,
7826a35a-57d5-4d76-aaad-dfed3f955b2f,cigar-studio-toronto-on,Cigar Studio,4 Willingdon Blvd,Toronto,ON,,,false,416-237-9470,mike@cigarstudio.com,http://www.cigarstudio.com,
c46fb4f4-91fb-4e09-8ad3-372191d1afb3,the-tobacco-company-lemoyne-pa,The Tobacco Company,829 Q State St,Lemoyne,PA,,,false,717-975-8877,smokeme@epix.com,http://www.tobaccocompany.com,
d95ac0cd-0899-4235-a640-77f8b72e47cb,tabac-inc-makati-city,Tabac Inc,132 Amorsolo St,Makati City,,,,false,,tabacinc@gmail.com,,
d375b873-7ae0-49f1-84cf-4c40c24e9abc,iowa-cigar-company-west-des-moines-ia,Iowa Cigar Company,1401 22Nd St,West Des Moines,IA,,,false,515-327-1255,chad@iowacigar.com,,
2bffc341-9088-43cc-890d-e08ee7fe7311,casa-de-montecristo-fm-1960-houston-tx,Casa De Montecristo Fm 1960,"6608 Fm 1960 W , Suite D",Houston,TX,,,false,281-397-9800,ron@seriouscigar.com,http://www.seriouscigars.com,
1f4519d4-788b-4c16-b588-888aae9ef23c,casa-de-montecristo-west-loop-houston-tx,Casa De Montecristo-west Loop,2901 West Loop South,Houston,TX,,,false,713-850-8091,ron@seriouscigars.com,,
3bb614bb-7d50-4e15-bf85-fdf722c0af77,sabor-havana-cigars-at-doral-miami-fl,Sabor Havana Cigars At Doral,"2600 Nw 87Th Ave , Suite 3",Miami,FL,,,false,305-436-8860,jorgelv@bellsouth.net,,
6158332f-1d0a-4e34-96ae-655e88c4d6d1,burning-leaf-cigars-plainfield-il,Burning Leaf Cigars,2319 South Route 59,Plainfield,IL,,,false,815-782-4700,burningleafcigar@sbcglobal.net,http://www.burningleaf.com,
ffb3138e-b291-4cfe-961a-11c09ef85b7f,habana-house-cigars-austin-tx,Habana House Cigars,"3601 S Congress Ave , Suite K300-A",Austin,TX,,,false,512-447-9449,habanahousecigars@gmail.com,http://www.showmeyourash.com,
c37a987a-c48b-448d-8078-a405cff19ea0,tobacco-box-rockwall-tx,Tobacco Box,2787 Ridge Rd,Rockwall,TX,,,false,972-771-8800,bcigars@aol.com,http://www.tobaccoboxcigars.com,
4232b4fc-b241-4904-abd9-50c3954a26bb,cigar-merchant-roswell-ga,Cigar Merchant,10800 Alpharetta Hwy Ste 188,Roswell,GA,,,false,770-642-1221,srb100@gmail.com,http://www.thecigarmerchant.net,
2220a1fd-d525-4940-a7a6-806f3e5b3f59,tobacco-field-wilmington-de,Tobacco Field,5621 Concord Pike,Wilmington,DE,,,false,302-477-1124,wakimjohn@gmail.com,,
1550714d-d02b-472f-a372-903eb0ada43f,pauls-trading-company-vancouver-wa,Pauls Trading Company,"11516 Se Mill Plain Blvd , Suite A",Vancouver,WA,,,false,503-283-4924,,http://www.paulscigars.net,
108540e0-c949-4ae7-9b33-9e7bff918a5c,r-b-tobacco-elgin-il,R & B Tobacco,2375 Bowes Rd 300,Elgin,IL,,,false,847-742-1550,stchado@yahoo.com,,
ffd58509-a8ed-4474-be39-28cab915ae4d,tobacco-road-sacramento-ca,Tobacco Road,2709 Marconi Ave Unit A,Sacramento,CA,,,false,916-489-4590,trcigars@yahoo.com,,
e3bc2949-4edd-4572-b330-f739ef913860,tobacco-junction-longview-tx,Tobacco Junction,522 E Loop 281 Suite C,Longview,TX,,,false,903-236-0810,cigarpro@tobaccojunction.net,,
7fca80e8-661c-444b-b422-b936a36d9ac5,gettysburg-cigar-co-gettysburg-pa,Gettysburg Cigar Co,523 Baltimore St,Gettysburg,PA,,,false,717-339-0400,gettysburgcigarco@embarqmail.com,http://www.gettysburgcigarco.com,
59264782-3237-49ce-a8bb-b2d7a812c428,victory-bar-cigar-worcester-ma,Victory Bar & Cigar,56 Shrewsbury St,Worcester,MA,,,false,508-756-4747,victorycigar@charter.net,http://www.victorycigarbar.com,
abda27b1-425d-49c0-90f3-769d34093d64,fumare-reno-nv,Fumare,"7350 Lonsley Ln , Unit 101",Reno,NV,,,false,775-825-1121,fumare@sbcglobal.net,,
b3f688f2-7183-4e24-8312-7b205ed316c5,cuarenta-bucaneros-limited-hamilton,Cuarenta Bucaneros Limited,"1 Lane Hill Hamma Galleries Bldg , 3Rd Floor",Hamilton,,,,false,441-295-4523,david@ams.net,,
5fd39ead-61a4-4124-a236-323e19e5bafd,cigar-town-reston-va,Cigar Town,11903 Democracy Dr,Reston,VA,,,false,703-481-0055,alidhamdan@aol.com,,
6cb4f322-b245-4d38-a864-69c10cd40378,zarka-cigar-lounge-temecula-ca,Zarka Cigar Lounge,41890 Enterprise Cir S,Temecula,CA,,,false,951-587-9854,zack@zarkacigarlounge.com,,
7bd9eda8-6adb-4f21-92cb-30eada592eb1,tobacco-plus-greer-sc,Tobacco Plus,1921 Highway 101 S,Greer,SC,,,false,864-968-1133,pareshdesai_1958@yahoo.com,,
c4ee0bb9-6800-4f95-b100-44c503d29150,churchill-s-topeka-ks,Churchill's,5324 Sw 17Th St,Topeka,KS,,,false,785-273-0102,garymuza@yahoo.com,,
510ecd78-61b0-47c0-b055-5b130e0f1c7b,the-vin-bin-marlborough-ma,The Vin Bin,91 Main Street,Marlborough,MA,,,false,508-480-9463,julie@thevinbin.com,http://www.thevinbin.com,
c07c8e9c-4833-44f1-9a1c-42ebfc71193c,smoke-zone-valencia-ca,Smoke Zone,25886 The Old Rd,Valencia,CA,,,false,661-284-1298,,http://www.valenciamarketplace.com,
61c6c828-0851-4d79-83f1-2fc7516fb38b,the-cigar-co-thousand-oaks-ca,The Cigar Co,3006 E Thousand Oaks Blvd,Thousand Oaks,CA,,,false,805-494-1886,albert.chrikjian@verizon.net,http://www.oaksliquors.com,
2d1b7746-2d3e-476d-a182-10cac4d32f2a,belle-mead-premium-cigar-co-nashville-tn,Belle Mead Premium Cigar Co,4518 Harding Rd,Nashville,TN,,,false,615-297-7963,uyenntran@aol.com,,
1e94a7da-9237-454f-a310-402fe3cfe443,classic-cigars-owasso-ok,Classic Cigars,8703 N Owasso Expy Ste O,Owasso,OK,,,false,918-274-8191,classiccigarsok@gmail.com,,
802e574b-46d4-4cf7-ade6-46f70ca95f96,emporium-tobacco-gift-shop-rutland-vt,Emporium Tobacco & Gift Shop,131 Strongs Ave,Rutland,VT,,,false,802-775-2552,emporiumsmokeshop@hotmail.com,http://www.emporiumvt.com,
44ba370c-aa69-4981-a698-cc53420841f9,cigar-lounge-mckinney-tx,Cigar Lounge,6840 W Virginia Prwy Ste 110,Mckinney,TX,,,false,972-540-5807,cigarlounge@sbcglobal.net,,
69edfde7-6c0b-4d59-afee-f09458eab997,executive-cigar-shop-lounge-melbourne-fl,Executive Cigar Shop & Lounge,843 E New Haven Ave,Melbourne,FL,,,false,321-733-4554,tonyn1965@yahoo.com,,
f5cc4f47-c0cb-402a-8daf-653a1250b5d2,absolute-cigar-shop-miami-fl,Absolute Cigar Shop,22 Sw 8Th St,Miami,FL,,,false,305-374-9999,alvaro@ashandvinecigars.com,http://www.absolutecigarmiami.com,
0c676ea8-9045-4d2f-9e3a-28f0eeba2ab0,garvino-s-the-villages-fl,Garvino's,1081 Canal St,The Villages,FL,,,false,352-430-1435,gary@garvinos.com,,
8b9839b6-3b56-46c1-b6f4-3bae787f04cb,cigars-for-you-thornhill-on,Cigars For You,"330 Steeles Ave W , Unit 3",Thornhill,ON,,,false,647-988-6142,cigars4you@rogers.com,http://www.cigarsforyou.ca,
cbfb2b2d-c166-4f2c-9324-36388235aa44,black-beard-cigars-greenville-nc,Black Beard Cigars,1898 C Greenville Blvd Se,Greenville,NC,,,false,252-355-6801,tommccullough@blackbeardcigars.com,http://www.blackbeardcigars.com,
8e985cc9-8962-4e56-8e41-fe4063062087,suite-306-ocala-fl,Suite 306,3131 Southwest College Rd #306,Ocala,FL,,,false,352-861-8464,jonnyopus@yahoo.com,,
ae4ac84b-b31f-45d3-a519-de54ab2d364b,city-cigar-vancouver-bc,City Cigar,888 W 6Th Ave,Vancouver,BC,,,false,604-879-0208,email@citycigarcompany.com,http://www.citycigarcompany.com,
10863e86-3054-4ebc-8e43-dc3f92544d29,cigars-lounge-kuala-lumpur,Cigars Lounge,"(1533710-M) , Lot G-23A Grndflr Hartmas Shopping Ctr",Kuala Lumpur,,,,false,362010338,ray@cigarslounge.com.my,,
33c2d74d-b049-4ff6-92e7-026b8eff9d2a,maduro-cigar-sarasota-fl,Maduro Cigar,7386 S Tamiami Trail,Sarasota,FL,,,false,941-925-4747,maduroscigar@gmail.com,,
ffd7d0e4-ba54-40fe-84a5-6ecc056e1212,ventura-cigar-lounge-ventura-ca,Ventura Cigar Lounge,1824 E Main St,Ventura,CA,,,false,805-643-7894,smokerscastle@gmail.com,,
872f1c11-d890-420a-8b8b-d4b4d41b1954,cigar-town-fairfax-va,Cigar Town,12184 Fairfax Towne Ctr,Fairfax,VA,,,false,703-266-6999,christopher_stephen@mac.com,http://www.cigartowns.com,
d436134f-f8e5-4ac5-a4c4-ec4f17e40051,klafter-s-inc-new-castle-pa,Klafter's Inc,216 N Beaver St,New Castle,PA,,,false,724-658-6561,randy@klafters.com,http://www.klafters.com,
c60715ac-d5e3-4d7f-b570-3b8bd0dfbe6d,humidor-westmont-il,Humidor,225 E Ogden Ave,Westmont,IL,,,false,630-789-8300,westmonthumidor@aol.com,http://www.humidorcigarlounge.com,
373b0279-4e86-4d46-a04a-25ccf6814446,barrister-cigars-union-nj,Barrister Cigars,2565 Rt 22 West,Union,NJ,,,false,908-964-3000,david@barristercigars.net,http://www.barritercigars.net,
0360d4ad-b276-4e22-a34a-2be9fce1b2ad,rt-19-beer-cigar-mcmurray-pa,Rt 19 Beer & Cigar,3626 Washington Rd,Mcmurray,PA,,,false,724-941-2345,rt19beer@gmail.com,,
0804d572-abb0-42f6-b63d-6101215109db,cigar-empire-iii-santa-barbara-ca,Cigar Empire Iii,3621 State St,Santa Barbara,CA,,,false,805-563-0200,cigarempiresb@gmail.com,http://www.cigarempireonline.com,
7eb8240b-2d46-4398-9d20-f4c1f8c93bee,havana-house-toronto-on,Havana House,92 Scarsdale Rd,Toronto,ON,,,false,416-406-6644,helen@havanahouse.com,,
4b6c900a-9cd2-4ef1-b07c-2d497ad8af93,casa-de-montecristo-new-york-ny,Casa De Montecristo,1016 2Nd Ave Bet 53Rd & 54Th,New York,NY,,,false,212-750-0809,anel.jean@casademontecristo.com,http://www.casademontecristo.com,
56f7ffd9-d863-42d7-8a5a-9bdb064e9a9e,lit-cigar-snoqualmie-casino-snoqualmie-wa,Lit Cigar @ Snoqualmie Casino,37500 Se North Bend Way,Snoqualmie,WA,,,false,425-888-8265,jweltmer@snocasino.com,,
45ede0f0-3029-48a8-9cec-d490e5a4ca0f,the-cigar-district-bentonville-ar,The Cigar District,"200 Se 6Th St , Suite 100",Bentonville,AR,,,false,479-273-7473,johnna.duncan@gmail.com,,
c9745c93-7187-48af-9df3-8c30870fb502,cork-57-inc-bethesda-md,Cork 57 Inc,4910 Bethesda Avenue,Bethesda,MD,,,false,301-652-4910,cork57@verizon.net,http://www.cork57.com,
1f8e503f-9b99-454d-b2dc-04faaa86f80c,chamberlains-steak-chophouse-dallas-tx,Chamberlains Steak & Chophouse,5330 Belt Line Road,Dallas,TX,,,false,972-934-2467,sherylkirchner@chamberlainsrestaurant.com,http://www.chamberlainssteakhouse.com,
cbc23f33-429c-4b12-a851-ecdf0e3d9302,zigarren-calgary-ab,Zigarren,Unit 6-7112 Macleod Trail Se,Calgary,AB,,,false,403-532-2442,,http://www.zigarren.ca,
0d51c135-63d8-46e2-8687-c2ecd322860f,jade-smoker-s-corner-regina-sk,Jade Smoker's Corner,"1230 Broad St , Value Mall",Regina,SK,,,false,306-757-2022,jades@sasktel.net,,
869c23e7-ed59-4320-a283-073ebe5fa9ee,cigar-superstore-valley-stream-ny,Cigar Superstore,50 East Sunrise Hwy,Valley Stream,NY,,,false,516-599-6300,rkataria13@gmail.com,,
0f0a3fac-5794-4ecc-abe0-9ea64da5e0b8,smokys-fine-cigars-bloomfield-hills-mi,Smokys Fine Cigars,42919 Woodward Ave,Bloomfield Hills,MI,,,false,248-334-3720,ashmagnum@hotmail.com,http://www.smokysfinecigars.com,
e740b6a5-d208-4d9b-a504-29a411aaf735,nottingham-cigars-pipes-sherwood-park-ab,Nottingham Cigars & Pipes,664 Wye Rd Unit 210,Sherwood Park,AB,,,false,780-570-5424,smalhotr@gmail.com,,
db9120d0-fa69-473e-b724-8ba30fced8fe,good-times-smoke-shop-mayaguez-pr,Good Times Smoke Shop,"Po Box 7327 , 74 Calle Candelaria",Mayaguez,PR,,,false,787-265-2380,,http://www.jfctobacco.net,
23f9d9cd-4716-4a9f-885c-73e9c8aaec44,beverley-cigar-store-staunton-va,Beverley Cigar Store,2 E Beverly St,Staunton,VA,,,false,540-448-0069,beverleycigarstore@gmail.com,http://www.beverlycigarstore.com,
98b772ab-fcd1-4bc1-a50c-935a8897b82a,scottsdale-cigars-scottsdale-az,Scottsdale Cigars,15231 N 87Th St Ste 120,Scottsdale,AZ,,,false,480-991-2722,scottsdalecigarco@yahoo.com,,
afb9fe5c-1415-4828-a86c-f1b9903a2b05,victory-cigars-oshawa-on,Victory Cigars,215 King St E,Oshawa,ON,,,false,905-443-0193,info@victorycigars.ca,http://www.victorycigars.ca,
777bba77-175d-4d98-9db6-f027812b22fd,malibu-cigar-lounge-malibu-ca,Malibu Cigar Lounge,22631 Pacific Coast Highway,Malibu,CA,,,false,310-456-8324,rickloehr2@gmail.com,,
affdca01-183b-4d40-ab57-5639fd090f45,aroma-cigar-lounge-commerce-township-mi,Aroma Cigar Lounge,1733 Haggerty,Commerce Township,MI,,,false,248-669-5131,aromacigarlounge@yahoo.com,http://www.aromacigarlounge.com,
4053050e-10e4-44a8-bcae-e87416fccbf9,the-outlaw-cigar-company-overland-park-ks,The Outlaw Cigar Company,13700 Metcalf Ave,Overland Park,KS,,,false,913-814-9000,outlaw@outlawcigar.com,http://www.outlawcigar.com,
9760111a-b191-4d32-836f-93a2c0300c03,tobacco-shop-dothan-al,Tobacco Shop,2109 Ross Clark Circle #7,Dothan,AL,,,false,334-792-3939,,,
469346f3-e07a-410f-8dee-055fba24f8d6,osi-tobacco-canton-oh,Osi Tobacco,2688 Easton St Ne,Canton,OH,,,false,234-214-0868,osi1@sbcglobal.net,,
0e8e1b17-5f5c-4385-a7c6-68c1758bd6a1,fume-cigar-shop-lounge-montclair-nj,Fume Cigar Shop & Lounge,415 Bloomfield Ave,Montclair,NJ,,,false,973-783-3863,ralph@fumecigars.com,,
1d4d09f0-bd54-4479-82ca-fb82145cd53b,the-cigar-shop-biloxi-ms,The Cigar Shop,2611 Pass Rd,Biloxi,MS,,,false,228-273-3230,mikem@thecigarshopblx.com,,
d48a3d39-3774-4a14-b15b-d58a21e1611b,the-cigar-merchant-lafayette-la,The Cigar Merchant,1001 Coolidge Blvd,Lafayette,LA,,,false,337-233-9611,cigarmerchant@icloud.com,http://www.cigarmerchantlafayette.com,
c3226ee8-87f0-4cc1-8336-cf926e399585,james-and-sons-tobacconists-saratoga-springs-ny,James And Sons Tobacconists,360 Broadway,Saratoga Springs,NY,,,false,239-471-0792,jkommer@jamesandsonstobacco.com,http://www.jamesandsonstobacco.com,
b66abeea-1b8b-42db-ab2d-37336407a790,kohiba-roseville-ca,Kohiba,"2030 Douglass Blvd , Suite 5",Roseville,CA,,,false,650-328-7473,bmkader@aol.com,,
cde97b0a-4930-4b64-af12-6bf791846bb6,sequoia-cigar-company-visalia-ca,Sequoia Cigar Company,111 N Locust St,Visalia,CA,,,false,559-738-8115,sales@scccigars.com,,
2e0313f3-28a4-4ec9-b1cb-937c81954a6d,laniers-la-casa-plymouth-llc-plymouth-mi,Laniers La Casa Plymouth Llc,470 Forest Place Ste 14,Plymouth,MI,,,false,734-207-9725,sales@lacasaplymouth.com,,
6a27b9c1-8d2a-46a8-a082-ffa248cd48d5,lloyds-liquors-prescott-az,Lloyds Liquors,1102 Iron Springs Road,Prescott,AZ,,,false,928-778-0310,lloydsliquors@cableone.net,http://www.lloydsliquors.com,
9e256252-a032-4200-bb45-5a0fd4cff970,the-cigar-shop-naples-fl,The Cigar Shop,4625 Tamiami Trl N,Naples,FL,,,false,239-435-1862,info@naplessmokeshop.com,http://www.naplessmokeshop.com,
c5b52a61-20e5-4272-8b90-19af75967350,11th-avenue-liquor-smoke-shop-portland-or,11th Avenue Liquor & Smoke Shop,1601 Se 11Th Ave,Portland,OR,,,false,503-236-2076,11thaveliquorhawthorne@gmail.com,http://www.11thaveliquor.com,
826a5a22-87a7-44d3-8abb-9a3bb6dbb0a8,smokys-tobacco-cigars-knoxville-tn,Smokys Tobacco & Cigars,7805 Montvue Ctr Way,Knoxville,TN,,,false,865-693-8371,dave@smokystobacco.com,,
b8147f44-3357-4f17-b0ce-88a047b6e7e8,tobacco-locker-port-charlotte-fl,Tobacco Locker,17506 Brighton Ave Unit E,Port Charlotte,FL,,,false,941-255-8825,ldavies@tobaccolocker.com,,
3fad5d85-7063-46c0-ab0d-5a5ace67c356,cordova-cigars-pensacola-fl,Cordova Cigars,6050 9Th Ave Ste C,Pensacola,FL,,,false,850-473-0080,cigars@cordovacigars.com,,
2e4eafe6-0b3c-4c7a-bfd4-8f4a69d18e52,stogies-world-class-cigars-houston-tx,Stogies World Class Cigars,6100 Westheimer Rd #102,Houston,TX,,,false,713-783-5100,invoices@stogiesofhouston.com,http://www.stogiesworldclasscigars.com,
91aaf7f7-474d-46a8-9288-65aab057b6d2,maxwell-s-cigar-bar-woodstock-ga,Maxwell's Cigar Bar,158 Towne Lake Pky,Woodstock,GA,,,false,770-627-2006,haburkin@yahoo.com,,
0b5fd585-6cad-4f40-bbe9-04adf7ff3cf9,casa-de-montecristo-countryside-il,Casa De Montecristo,"Club Cabano Cigars Inc , 1332 W 55Th St",Countryside,IL,,,false,708-352-6668,cdm@casademontecristo-chicago.com,http://www.casademontecristochicago.com,
d96fa481-b095-4870-85ae-8475fd25ee93,liberty-tobacco-del-mar-ca,Liberty Tobacco,"2650 Via De La Valle , Suite C230",Del Mar,CA,,,false,858-523-9240,delmar@libertytobacco.com,,
d1835c30-6a93-44cc-b859-6f5ecf098b60,havana-phil-s-cigar-company-greensboro-nc,Havana Phil's Cigar Company,"Po Box 10305 , 1628 Battleground Ave",Greensboro,NC,,,false,336-288-4484,phil@havanaphils.com,,
cf84e878-514b-4d20-b1a0-a9c59afe284f,orange-cigar-lounge-orange-ct,Orange Cigar Lounge,311 Boston Post Rd,Orange,CT,,,false,203-298-4990,orange.cigar@yahoo.com,,
83ed819d-b953-412e-9365-203733d4775a,e-e-cigar-shop-palm-beach-gardens-fl,E & E Cigar Shop,4530 Pga Blvd Suite 109,Palm Beach Gardens,FL,,,false,561-626-6700,nick@eecigarshop.com,http://www.eecigarshop.com,
540ab679-7de2-46ab-86e1-310259cdc63b,tobacco-outlet-calgary-ab,Tobacco Outlet,927 General Ave Ne,Calgary,AB,,,false,403-453-1110,bridgeland@tobaccooutlet.ca,,
c3c0258f-a94c-401f-b5ed-bb77fbd4d699,los-gatos-cigar-club-san-jose-ca,Los Gatos Cigar Club,"Royal Puros Llc , 565 W Alma Ave",San Jose,CA,,,false,408-395-7800,harry@lgcigars.com,http://www.lgcigars.com,
462b299e-11cb-4c4e-9b97-cd3533c7ea72,castro-s-back-room-nashua-nh,Castro's Back Room,119 Main St,Nashua,NH,,,false,603-881-7703,eric@castros.com,http://www.castros.com,
3648e8aa-b90e-4fad-8b64-828340b19c0d,jr-cigar-selma-nc,Jr Cigar,67 Jr Rd,Selma,NC,,,false,919-965-5055,dsilber@mcmail.cc,http://www.jrselma.com,
73968c51-b9ac-47a5-88a9-4adb7a1b6494,casa-de-montecristo-cigar-lounge-southfield-mi,Casa De Montecristo Cigar Lounge,28815 Northwestern Hwy,Southfield,MI,,,false,248-357-2340,gdecesare@mcmail.cc,http://www.casademontecristo.com,
c5d69b41-3066-480c-a0d1-0bef426de9ae,casa-de-montecristo-cigar-lounge-bar-paramus-nj,Casa De Montecristo Cigar Lounge & Bar,184 Rte 17 North,Paramus,NJ,,,false,201-261-7988,ltrefurt@mcmail.cc,http://www.casademontecristo.com,
cff5ae0b-b6f3-4d38-8f73-bc7092d86b53,casa-de-montecristo-cigar-lounge-bar-whippany-nj,Casa De Montecristo Cigar Lounge & Bar,301 Rte 10 East,Whippany,NJ,,,false,973-887-0800,mcurley@mcmail.cc,http://www.casademontecristo.com,
49b3feab-6e94-408e-a301-ea8e6cb9f523,casa-de-montecristo-cigar-lounge-bar-mooresville-nc,Casa De Montecristo Cigar Lounge & Bar,130 Consumer Square,Mooresville,NC,,,false,704-872-5300,jwilkinson@mcmail.cc,http://www.casademontecristo.com,
3b808c6f-18be-459f-9e1c-19267a4427dc,casa-de-montecristo-washington-dc,Casa De Montecristo,1132 19Th St Ne,Washington,DC,,,false,202-296-3872,michael.rushing@casademontecristo.com,http://www.casademontecristo.com,
9515d2a3-8757-4db0-8b5b-0f9a7d48baf7,jr-cigar-burlington-nc,Jr Cigar,2589 Eric Lane,Burlington,NC,,,false,336-222-1300,,http://www.jrburlington.com,
2f274a11-935b-45da-bee0-bc74ff181255,finck-s-cigar-factory-outlet-san-antonio-tx,Finck's Cigar Factory Outlet,6100 W Ave,San Antonio,TX,,,false,210-341-8888,customerservice@finckscigarfactoryoutlet.com,,
d80a36a2-739e-4fa8-b013-77458a4881e7,finck-s-cigar-factory-outlet-helotes-tx,Finck's Cigar Factory Outlet,12950 Bandera Rd,Helotes,TX,,,false,210-695-8889,customerservice@finckscigarfactoryoutlet.com,,
abfb76de-84dc-46dd-a2f5-946eae6b1d60,baracoa-tobacconist-london-on,Baracoa Tobacconist,173 Wharncliffe Road South,London,ON,,,false,519-679-2447,david@baracoacigars.com,http://www.baracoacigars.com,
a0b75846-7c0d-43b8-9fcd-ea42215c2eb2,rich-s-cigar-store-portland-or,Rich's Cigar Store,820 Sw Alder St,Portland,OR,,,false,503-228-1700,info@richscigarstore.com,http://www.richscigarstore.com,
cac7a611-527b-44e9-8c0d-24109942b068,nolan-s-cigar-lounge-grand-rapids-mi,Nolan's Cigar Lounge,3835 28Th St Se,Grand Rapids,MI,,,false,616-942-6990,andy@nolanstobacco.com,http://www.nolanstobacco.com,
a6777360-9ca5-4523-b210-520ae8b366d3,mane-street-cigars-lounge-woodbridge-nj,Mane Street Cigars & Lounge,53 Main St,Woodbridge,NJ,,,false,732-326-9545,cigars@manestreetcigars.com,,
400357a9-1fcd-4f8b-97af-cde48b097482,peaceful-henry-inc-bluffton-sc,Peaceful Henry Inc,181 Bluffton Road A-101,Bluffton,SC,,,false,843-757-0557,peacefulhenry@gmail.com,,
dba020ab-7230-4475-8534-48fc151f85a9,smokers-etc-stow-oh,Smokers Etc,4216 Allen Rd,Stow,OH,,,false,330-945-4532,smokersetc@yahoo.com,,
17912de7-ee09-4ac1-9e02-22c7ed69ef62,tobacco-rose-ann-arbor-mi,Tobacco Rose,"1423 E Stadium Blvd , Ste C",Ann Arbor,MI,,,false,734-222-0022,chris@tobaccorosecigars.com,,
0e02f68e-cb5c-455e-bfd1-3293a9435e3a,cigar-club-lake-charles-la,Cigar Club,"1700 E Prien Lake Rd , Ste 5",Lake Charles,LA,,,false,337-562-8889,cigarclub1700@gmail.com,,
d2f575fd-76d2-4112-b1f9-2f9f734aee41,mickey-blakes-southington-ct,Mickey Blakes,151 Queen St,Southington,CT,,,false,860-426-9760,marco@mickeyblakes.com,,
a175772a-388c-4c3d-96fb-4350cb3bceec,village-cigar-company-burlington-on,Village Cigar Company,"2049 Pine Street , Unit 16",Burlington,ON,,,false,905-681-2012,village@villagecigarcompany.com,http://www.villagecigarcompany.com,
f3f2ffb7-9352-4cf4-9b12-fc43b9ebc299,libation-station-johnson-city-tn,Libation Station,4469 N Roan St,Johnson City,TN,,,false,423-737-3900,libationstation@yahoo.com,,
aaee5139-eed7-4cf7-93e8-731c8f5f2606,palmetto-breeze-cigar-place-rock-hill-sc,Palmetto Breeze Cigar Place,"625 Crown Pointe Dr , Suite 114",Rock Hill,SC,,,false,803-980-7687,info@palmettobreezecigarplace.com,,
d4bc43e2-b597-4e3c-992a-9cff5c5e4c7e,cigar-club-modesto-ca,Cigar Club,"1407 Standiford Ave , Suite C",Modesto,CA,,,false,209-557-2500,modestotobacco@gmail.com,,
e605ee5d-03b9-44af-9afc-60325ff15551,cutters-cigar-spirits-alpharetta-ga,Cutters Cigar & Spirits,"4915 Windward Pkwy , Suite 100",Alpharetta,GA,,,false,770-685-1371,jessica@cutterscigars.com,,
7e26dd73-e77d-45de-a94c-5f5b7adcd6b0,bonds-fine-cigar-shoppe-suffolk-va,Bonds Fine Cigar Shoppe,6255 College Dr Suite 1,Suffolk,VA,,,false,757-484-6006,owner@bondscigarshoppe.com,http://www.bondsfinecigars.com,
a9e8538c-7069-4f58-8b5f-abe8aaeaf3d8,southern-cigar-tobacco-newnan-ga,Southern Cigar & Tobacco,"20 Baker Rd , Unit 1",Newnan,GA,,,false,770-252-7821,ssingle2@bellsouth.net,,
f38f4f7d-e794-4f9a-968d-ba1e74b9c1f9,mandarin-cigars-jacksonville-fl,Mandarin Cigars,"10950 San Jose Blvd , Suite 65",Jacksonville,FL,,,false,904-288-7000,mandarincigars@gmail.com,,
26065043-6cec-4128-b1d5-55d1b8311284,smoke-cigar-shop-lounge-bridgeville-pa,Smoke Cigar Shop & Lounge,"1597 Washington Pike , Ste A-16",Bridgeville,PA,,,false,412-276-1118,mamekendall@gmail.com,,
